countyName,geometry,countyFIPS,stateName,population,2020-10-25,case_rate_100k
Flagler,"POLYGON ((-81.52365999999999 29.622432, -81.32405899999999 29.62561, -81.2104095965538 29.6706408057043, -81.16358099999999 29.55529, -81.10296735174539 29.426996650452, -81.15588099999999 29.410954, -81.150081 29.265957, -81.41728999999999 29.261156, -81.42103999999999 29.39968, -81.43399199999999 29.398552, -81.47689299999999 29.396552, -81.520596 29.500249, -81.52365999999999 29.622432))",12035,FL,115081.0,2076.0,1803.9467853077397
Washington,"POLYGON ((-85.979221 30.432579, -85.901219 30.443849, -85.859769 30.490134, -85.915297 30.636427, -85.844421 30.70313, -85.82161599999999 30.790775, -85.79018499999999 30.790351, -85.73605099999999 30.74637, -85.619011 30.743868, -85.59993399999999 30.830552, -85.482276 30.829509, -85.43227399999999 30.785457, -85.434782 30.56756, -85.486358 30.567574, -85.487968 30.436655, -85.85350000000001 30.440623, -85.99273599999999 30.38932, -85.979221 30.432579))",12133,FL,25473.0,1216.0,4773.681937737997
Putnam,"POLYGON ((-82.050955 29.702569, -82.05562499999999 29.718232, -82.049244 29.71867, -81.93942699999999 29.747497, -81.90926 29.79356, -81.81242999999999 29.83649, -81.58120699999999 29.840176, -81.52522999999999 29.759497, -81.524804 29.721586, -81.52365999999999 29.622432, -81.520596 29.500249, -81.47689299999999 29.396552, -81.43399199999999 29.398552, -81.445886 29.380142, -81.680903 29.32443, -81.741422 29.371049, -81.77620499999999 29.487448, -81.843009 29.521004, -82.004385 29.501715, -82.055899 29.471232, -82.050955 29.702569))",12107,FL,74521.0,2355.0,3160.183035654379
Seminole,"POLYGON ((-81.45916 28.714033, -81.414446 28.784955, -81.41684599999999 28.824569, -81.36694 28.879227, -81.32047299999999 28.83453, -81.22600299999999 28.83263, -81.181433 28.783277, -81.067829 28.813325, -81.06111 28.750001, -80.98725 28.612997, -81.12900599999999 28.612535, -81.32789 28.610277, -81.415204 28.640077, -81.459728 28.640196, -81.45916 28.714033))",12117,FL,471826.0,10044.0,2128.750853068716
Decatur,"POLYGON ((-84.86346384438249 30.7114970146544, -84.78681999999999 30.801489, -84.73085499999999 31.06919, -84.644678 31.079504, -84.542653 31.079029, -84.508078 31.0784, -84.37661199999999 31.078883, -84.3807541835525 30.6888271970459, -84.474519 30.692783, -84.812997 30.70965, -84.86346384438249 30.7114970146544))",13087,GA,26404.0,1288.0,4878.048780487805
Payne,"POLYGON ((-97.35413199999999 36.159072, -97.14066799999999 36.159231, -97.140968 36.246435, -96.92506899999999 36.246474, -96.818968 36.246478, -96.81900499999999 36.158886, -96.62212 36.159903, -96.61965499999999 35.941571, -97.14058299999999 35.941991, -97.203592 35.944795, -97.32361999999999 36.010877, -97.35387 35.984934, -97.35413199999999 36.159072))",40119,OK,81784.0,2791.0,3412.6479506994033
Claiborne,"POLYGON ((-91.234899 31.876863, -91.18110999999999 31.920059, -91.17740999999999 31.973257, -91.11740899999999 31.987057, -91.08080799999999 32.023456, -91.07910799999999 32.050255, -91.034707 32.101053, -91.039472318907 32.1079681426653, -90.942802 32.078354, -90.728622 32.225119, -90.71829699999999 32.048352, -90.716785 31.844583, -90.736282 31.786134, -90.85265699999999 31.785422, -90.841886 31.826255, -91.01367599999999 31.861852, -91.2440151613247 31.8697324375039, -91.234899 31.876863))",28021,MS,8988.0,538.0,5985.7587894971075
Faulk,"POLYGON ((-99.57333 45.245364, -98.722481 45.243764, -98.717759 45.243732, -98.716498 44.896925, -99.31175399999999 44.897227, -99.572699 44.897263, -99.57333 45.245364))",46049,SD,2299.0,201.0,8742.931709438886
Forrest,"POLYGON ((-89.451616 31.434029, -89.39917799999999 31.434029, -89.146092 31.434052, -89.146176 31.000447, -89.13796699999999 30.909877, -89.340806 30.909912, -89.34071999999999 30.994163, -89.34895 31.01037, -89.34786299999999 31.3467, -89.45107299999999 31.346383, -89.451616 31.434029))",28035,MS,74897.0,3069.0,4097.627408307409
Nicholas,"POLYGON ((-81.23143399999999 38.263716, -80.911361 38.41478499999999, -80.817424 38.478553, -80.881232 38.507045, -80.78517699999999 38.557649, -80.650786 38.52659, -80.678291 38.503492, -80.62551999999999 38.354392, -80.436514 38.267334, -80.711961 38.079129, -80.882187 38.103457, -80.96942 38.215685, -81.070465 38.210103, -81.23163599999999 38.263514, -81.23143399999999 38.263716))",54067,WV,24496.0,185.0,755.2253429131287
Randolph,"POLYGON ((-85.21875799999999 40.306706, -84.8049173025784 40.3100959150341, -84.808706 40.107216, -84.81016123847449 40.0050675438482, -85.20147299999999 40.004521, -85.213543 40.015603, -85.21438599999999 40.076889, -85.21875799999999 40.306706))",18135,IN,24665.0,420.0,1702.8177579566186
Putnam,"POLYGON ((-82.064562 38.607985, -81.95579099999999 38.657355, -81.77284299999999 38.680843, -81.73987699999999 38.675321, -81.696348 38.626427, -81.750547 38.591014, -81.723066 38.467772, -81.900222 38.398572, -81.91519699999999 38.32559699999999, -81.99684599999999 38.266685, -82.04858899999999 38.290138, -82.047128 38.374432, -82.055127 38.474547, -82.064562 38.607985))",54079,WV,56450.0,839.0,1486.2710363153233
Santa Fe,"POLYGON ((-106.250499 35.755818, -106.171852 35.82776, -106.248257 35.839178, -106.245649 35.930742, -106.054346 35.930783, -106.071153 36.001573, -105.716808 36.00232, -105.717477 35.978741, -105.720529 35.871185, -105.714419 35.041605, -106.194713 35.040256, -106.243874 35.040003, -106.244216 35.215657, -106.245162 35.238661, -106.248848 35.443282, -106.250499 35.755818))",35049,NM,150358.0,1631.0,1084.744410008114
Thomas,"POLYGON ((-84.11664399999999 31.077971, -84.00362699999999 31.07729, -84.00387599999999 31.041582, -83.736158 31.037679, -83.743729 30.6585269137505, -83.820973 30.662603, -84.007454 30.6720699684692, -84.08375308229999 30.675943397968, -84.075958 30.912538, -84.119058 30.980956, -84.11664399999999 31.077971))",13275,GA,44451.0,1595.0,3588.2207374412274
Roosevelt,"POLYGON ((-103.948778 34.605058, -103.738166 34.60467, -103.740066 34.303056, -103.45982 34.303261, -103.043835830165 34.302648, -103.043563920791 34.1128343897554, -103.043516 34.079382, -103.047346 33.824675, -103.05261 33.570599, -103.052610516564 33.5705747764422, -103.510129 33.570117, -103.509759 33.657262, -103.718333 33.65621, -103.716885 33.819558, -103.841933 33.8192, -103.841691 34.081909, -103.946019 34.082463, -103.948778 34.605058))",35041,NM,18500.0,441.0,2383.7837837837837
Renville,"POLYGON ((-102.021643 48.807108, -102.021149424659 48.9987566054109, -101.625438 48.999168, -101.496551282133 48.9991448005764, -101.451046 48.720016, -101.451275 48.546079, -101.059663 48.545419, -101.059833 48.458448, -101.842841 48.459439, -101.842244 48.720064, -102.021428 48.72028299999999, -102.021643 48.807108))",38075,ND,2327.0,102.0,4383.326171035668
Fulton,"POLYGON ((-90.450227 40.276335, -90.445627 40.627638, -90.444339 40.714868, -89.986064 40.712361, -89.98895899999999 40.626226, -89.873683 40.624517, -89.872463 40.513127, -89.88523499999999 40.49248, -89.92468 40.435921, -90.03795 40.375041, -90.118966 40.235263, -90.199635 40.183812, -90.451916 40.188803, -90.450227 40.276335))",17057,IL,34340.0,518.0,1508.4449621432732
Benton,"POLYGON ((-89.3526793918484 34.9939961417459, -89.19828790149499 34.9944505301151, -89.02654 34.994956, -89.0171270115524 34.9949676128363, -89.017551 34.858723, -89.088065 34.815307, -89.088488 34.598247, -89.22228 34.597629, -89.245645 34.583234, -89.298334 34.582926, -89.299227 34.844415, -89.352705 34.844432, -89.3526793918484 34.9939961417459))",28009,MS,8259.0,345.0,4177.261169633128
Weber,"POLYGON ((-112.493515 41.076888, -112.238065 41.336552, -112.028672 41.336512, -111.96318 41.36533499999999, -111.958286 41.433873, -111.885443 41.426374, -111.76059 41.368818, -111.666576 41.42883, -111.510839 41.42310000000001, -111.477618 41.384348, -111.420728 41.361308, -111.497182 41.226905, -111.596716 41.238553, -111.678016 41.181208, -111.799811 41.217178, -111.872732 41.188038, -111.856247 41.139083, -112.186693 41.153028, -112.451621 41.087334, -112.493515 41.076888))",49057,UT,260213.0,6096.0,2342.6961758251896
Iowa,"POLYGON ((-92.298164 41.862779, -91.831379 41.861851, -91.82923099999999 41.511457, -91.94604299999999 41.510749, -92.297494 41.50979, -92.298164 41.862779))",19095,IA,16184.0,398.0,2459.2189817103313
Crawford,"POLYGON ((-95.670822 42.211408, -95.32349699999999 42.210932, -95.090851 42.210405, -95.092861 41.863374, -95.557277 41.863449, -95.672771 41.863147, -95.670822 42.211408))",19047,IA,16820.0,1352.0,8038.049940546968
Edgar,"POLYGON ((-87.968777 39.79235, -87.93764499999999 39.879803, -87.615161 39.881579, -87.55753299999999 39.868784, -87.5324544938843 39.8829991187823, -87.532703 39.664868, -87.53238528279101 39.6073049442215, -87.5316666819743 39.47711099274289, -87.68762199999999 39.48736299999999, -87.960179 39.481309, -87.966347 39.685973, -87.968777 39.79235))",17045,IL,17161.0,155.0,903.2107686032283
Josephine,"POLYGON ((-124.008397 42.49635199999999, -123.890657 42.500538, -123.831264 42.632313, -123.716492 42.784061, -123.716505 42.739658, -123.581699 42.73992, -123.445456 42.703025, -123.274283 42.73202999999999, -123.229619 42.70261, -123.229545 42.49562299999999, -123.229901 42.290816, -123.231001260578 42.004970062256, -123.347562 41.999108, -123.43477 42.001641, -123.519112836804 41.9991725180329, -123.656998 41.995137, -123.822037598588 41.995620816947, -123.822139 42.087522, -123.858549 42.135116, -123.7922 42.237623, -123.888411 42.351627, -124.041983 42.387656, -124.008397 42.49635199999999))",41033,OR,87487.0,267.0,305.1881993896236
Wheeler,"POLYGON ((-82.927865 32.135274, -82.874864 32.180024, -82.88480299999999 32.196072, -82.773916 32.265362, -82.75515799999999 32.26969, -82.721964 32.309283, -82.67376999999999 32.293595, -82.655486 32.297561, -82.64430899999999 32.294193, -82.59767099999999 32.013979, -82.543655 31.958914, -82.594757 31.931585, -82.64565899999999 31.918883, -82.72308799999999 32.002766, -82.88765699999999 32.079891, -82.927865 32.135274))",13309,GA,7855.0,367.0,4672.18332272438
Mora,"POLYGON ((-105.717477 35.978741, -105.568045 35.973796, -105.53038 36.013014, -105.419992 36.131704, -105.409677 36.236814, -105.341264 36.261863, -104.865244 36.261419, -104.865402 36.217869, -104.436056 36.218534, -104.414546 36.123761, -104.327284 35.960197, -104.389736 35.85760399999999, -104.37012 35.779302, -104.750645 35.783127, -105.018811 35.769439, -105.025454 35.754197, -105.110049 35.807904, -105.34783 35.870695, -105.720529 35.871185, -105.717477 35.978741))",35033,NM,4521.0,14.0,309.66600309666
Lexington,"POLYGON ((-79.46158199999999 37.786356, -79.453328 37.793157, -79.41595599999999 37.789526, -79.44797199999999 37.769122, -79.45566699999999 37.76521899999999, -79.46158199999999 37.786356))",51678,VA,7446.0,226.0,3035.18667741069
McHenry,"POLYGON ((-101.059663 48.545419, -101.059624 48.632361, -100.40678 48.631878, -100.406513 48.544627, -100.276619 48.544813, -100.276614 48.371199, -100.237022 48.021866, -100.197996 47.847652, -100.585179 47.847761, -100.971158 47.848696, -101.015024 48.02273899999999, -101.014232 48.371432, -101.059833 48.458448, -101.059663 48.545419))",38049,ND,5745.0,177.0,3080.9399477806787
Vermilion,"POLYGON ((-87.942103 40.225482, -87.93238699999999 40.3994, -87.93530899999999 40.485923, -87.52687577325379 40.4912244096904, -87.52706526339919 40.4768822924615, -87.53005399999999 40.250671, -87.53102161242801 40.1480353967457, -87.532308 40.011587, -87.5324544938843 39.8829991187823, -87.55753299999999 39.868784, -87.615161 39.881579, -87.93764499999999 39.879803, -87.942103 40.225482))",17183,IL,75758.0,1718.0,2267.7473006151167
Lincoln,"POLYGON ((-98.490149 39.21978, -97.92974599999999 39.219273, -97.92855999999999 38.958395, -97.92859199999999 38.871099, -98.484861 38.870791, -98.483813 39.114229, -98.489997 39.132697, -98.490149 39.21978))",20105,KS,2962.0,21.0,708.9804186360567
Autauga,"POLYGON ((-86.91759499999999 32.664169, -86.71338999999999 32.661732, -86.714219 32.705694, -86.413116 32.707386, -86.41117199999999 32.409937, -86.459552 32.405441, -86.496774 32.344437, -86.71789699999999 32.402814, -86.78135399999999 32.392494, -86.816107 32.30997, -86.81491199999999 32.340803, -86.906403 32.536712, -86.91759499999999 32.664169))",01001,AL,55869.0,2059.0,3685.4069340779324
Lenawee,"POLYGON ((-84.363297 42.073456, -84.131963 42.071577, -83.773922 42.08243, -83.7631498513652 41.7235468017856, -83.88039046535329 41.7201944903196, -84.134417 41.712931, -84.36041904139729 41.7069558826335, -84.363297 42.073456))",26091,MI,98451.0,1096.0,1113.2441519131344
Alcona,"POLYGON ((-83.88848399999999 44.856458, -83.3162661085766 44.85859145056089, -83.296971 44.758495, -83.276836 44.68935399999999, -83.314517 44.608725, -83.31696387544019 44.5116830117597, -83.886634 44.508976, -83.88848399999999 44.856458))",26001,MI,10405.0,52.0,499.75973089860645
Audubon,"POLYGON ((-95.092861 41.863374, -94.74487599999999 41.86239399999999, -94.744204 41.602185, -94.700745 41.602184, -94.70062899999999 41.504148, -95.04076999999999 41.50469, -95.04074799999999 41.602152, -95.09251999999999 41.602055, -95.092861 41.863374))",19009,IA,5496.0,142.0,2583.697234352256
Midland,"POLYGON ((-84.606037 43.815365, -84.366676 43.81356, -84.16731799999999 43.825902, -84.168127 43.56889899999999, -84.170576 43.481969, -84.36987599999999 43.466044, -84.60754 43.466006, -84.606037 43.815365))",26111,MI,83156.0,946.0,1137.6208571840878
Whitley,"POLYGON ((-85.68657399999999 41.178376, -85.651928 41.294776, -85.53720899999999 41.26631, -85.30778099999999 41.26415799999999, -85.33855199999999 41.17912, -85.33564299999999 41.00525, -85.64384099999999 41.002305, -85.68319799999999 41.001909, -85.684181 41.046716, -85.68657399999999 41.178376))",18183,IN,33964.0,479.0,1410.316806029914
Ellis,"POLYGON ((-99.591776 39.132357, -99.047687 39.133014, -99.03750000000001 39.133121, -99.042626 38.696807, -99.585087 38.696537, -99.59832299999999 38.696514, -99.591776 39.132357))",20051,KS,28553.0,1348.0,4721.0450740727765
Jasper,"POLYGON ((-88.361745 38.910847, -88.360654 39.171118, -88.00776599999999 39.173925, -87.950385 39.174882, -87.94591899999999 38.850148, -88.258583 38.847529, -88.36175799999999 38.852124, -88.361745 38.910847))",17079,IL,9610.0,264.0,2747.1383975026015
Bay,"POLYGON ((-84.16731799999999 43.825902, -84.166377 43.996901, -84.04540899999999 43.99697399999999, -84.044843 43.911146, -83.90132935218101 43.9084270508442, -83.910613 43.89322, -83.92937499999999 43.777091, -83.94774 43.73516499999999, -83.90947899999999 43.672622, -83.817894 43.673789, -83.731005 43.623369, -83.6994170918811 43.60163715025649, -83.699484 43.56582299999999, -83.69881599999999 43.478957, -83.817678 43.479052, -83.817228 43.522345, -83.91609099999999 43.52262899999999, -84.05098699999999 43.524064, -84.05 43.567324, -84.168127 43.56889899999999, -84.16731799999999 43.825902))",26017,MI,103126.0,1347.0,1306.169152299129
Boone,"POLYGON ((-88.940384860378 42.49543982747119, -88.7764957607352 42.4941366004674, -88.7074208350474 42.4935873247155, -88.705585 42.153537, -88.93973199999999 42.15232, -88.940384860378 42.49543982747119))",17007,IL,53544.0,1860.0,3473.7785746302106
Clayton,"POLYGON ((-91.605307 43.081653, -91.17493491391119 43.0802603718452, -91.17469199999999 43.038713, -91.15908430594749 42.9874777913228, -91.155519 42.975774, -91.13800000000001 42.903772, -91.09881999999999 42.864421, -91.07071599999999 42.775502, -91.01723899999999 42.719566, -90.94156699999999 42.683844, -90.89696202715841 42.6743180564343, -90.897415 42.645714, -91.13276599999999 42.645844, -91.60705899999999 42.643973, -91.605307 43.081653))",19043,IA,17549.0,414.0,2359.1087811271295
LaGrange,"POLYGON ((-85.65975023799091 41.759236686047, -85.2921788113335 41.7597552747018, -85.23283499999999 41.759839, -85.196774200302 41.759870841803, -85.19408399999999 41.526437, -85.654747 41.523347, -85.65975023799091 41.759236686047))",18087,IN,39614.0,832.0,2100.2675821679204
DeSoto,"POLYGON ((-90.250095 34.90732, -90.24447599999999 34.937596, -90.309297 34.995694, -89.795187 34.994293, -89.75961264223439 34.9942397717315, -89.72431583796859 34.9941869587535, -89.72344199999999 34.772311, -89.91220199999999 34.772506, -90.030051 34.70795, -90.17148299999999 34.75901, -90.200199 34.724418, -90.20212599999999 34.860374, -90.3114242503452 34.8728511441, -90.250095 34.90732))",28033,MS,184945.0,7134.0,3857.3629998107544
Burnet,"POLYGON ((-98.44578199999999 30.921439, -98.418746 30.92626, -98.43968699999999 31.029537, -97.91168399999999 31.034919, -97.84036499999999 30.929318, -97.82851199999999 30.906188, -97.96285999999999 30.785641, -98.049886 30.624155, -98.12342 30.486482, -98.12555599999999 30.426186, -98.351041 30.486096, -98.35198299999999 30.558393, -98.398758 30.56373, -98.43899499999999 30.673285, -98.371905 30.740485, -98.432098 30.78631, -98.37687699999999 30.83489, -98.457382 30.878897, -98.44578199999999 30.921439))",48053,TX,48155.0,922.0,1914.6506074135605
